0;0;Robert;Robert jokingly;Robert Baratheon
1;1;Winterfell
2;2;Lord Eddard;Eddard;Eddard Stark;Edd;Lord Eddard Stark
3;3;Warden
4;4;Northern Lords;North;Northerners;Northern
5;199;Queen Daenerys Targaryen;Daenerys;Daenerys Targaryen;Daenerys Stormborn;Princess Daenerys Targaryen;Queen Daenerys
6;6;Drogoʼs;Drogon;Drogo;Khal Drogoʼs;Khal Drogo
7;7;Dothraki;Dothraki Sea
8;8;Viserys;Viserys Viserys
9;6;Drogoʼs;Drogon;Drogo;Khal Drogoʼs;Khal Drogo
10;10;Westeros;Westerosi
11;11;Iron Throne;Iron Bank;Iron
12;0;Robert;Robert jokingly;Robert Baratheon
13;13;Wall
14;16;Night;Nights Watch;Night King;Nightʼs Watch;Night's Watch
16;16;Night;Nights Watch;Night King;Nightʼs Watch;Night's Watch
17;17;Ser Waymar Royce;Ser Waymar
18;18;Willem;Willem Lannister;Will
19;19;Gared
8212;964;Mountain
21;21;Haunted Forest
8214;2734;Clegane
12003;12003;Ironborn
24;24;Castle;Castle Stokeworth;Castle Black
8217;7027;Prince Oberyn;Oberyn Martell;Oberyn;Prince Oberyn Martell
26;60;White;White Walker;White Walkers
27;17;Ser Waymar Royce;Ser Waymar
8221;4997;Elia Martell;Elia
8222;8222;Lannister Monster
31;31;Seven;Seven Kingdoms
32;32;Ned Ned
9563;5322;Grey Worm
36;36;House Stark
8198;72;King
38;2;Lord Eddard;Eddard;Eddard Stark;Edd;Lord Eddard Stark
39;39;Lord Lord
40;49;Bran Stark;Bran
41;41;City;City Watch;City Watch kill k N;Watch
43;2;Lord Eddard;Eddard;Eddard Stark;Edd;Lord Eddard Stark
44;44;Walker;Walkers
46;46;Valyria;Low Valyrian;Valyrian
9565;9316;White Rat
48;48;Robb Stark;Robb;Robb Robb;Robbʼs;King Robb Stark;North Robb Stark
49;49;Bran Stark;Bran
50;50;Lord Commander Jon Snow;Jon Sn;Jon Snow
51;64;Theon;Theon Greyjoy
52;52;Ser Rodrik Cassel;Rodrik Cassel;Rodrik;Ser Rodrik
53;53;Jory Cassel;Jory
54;54;Young Young
55;82;Jon;Lord Jon Arryn;Jon Arryn
8249;194;Narrow Sea
8458;194;Narrow Sea
8251;199;Queen Daenerys Targaryen;Daenerys;Daenerys Targaryen;Daenerys Stormborn;Princess Daenerys Targaryen;Queen Daenerys
60;60;White;White Walker;White Walkers
8202;8202;Jaime discuss Tyrion
63;63;Direwolves
64;64;Theon;Theon Greyjoy
8257;6333;Meereenese;Meereen;Meereenese Great Masters;Meereen –
12550;919;Robin Robin;Robin;Lord Robin Arryn;Robin Arryn
8203;474;Tywin Lannister's;Lord Tywin;Tywin Lannister;Tywin;Lord Tywin Lannister
9569;3964;Unsullied
72;72;King
8204;124;Jaime Lannister;Jaime;Ser Jaime Lannister
74;82;Jon;Lord Jon Arryn;Jon Arryn
75;75;Hand;Hands
76;76;Silent Sister;Silent Sisters
77;77;Queen Cersei Lannister;Queen Regent Cersei;Queen Regent Cersei Lannister;Queen Cersei;Cersei Lannister;Cersei
79;124;Jaime Lannister;Jaime;Ser Jaime Lannister
80;80;Kingslayer;Mad King's;Kingsguard
81;77;Queen Cersei Lannister;Queen Regent Cersei;Queen Regent Cersei Lannister;Queen Cersei;Cersei Lannister;Cersei
82;82;Jon;Lord Jon Arryn;Jon Arryn
84;151;Cat;Lady Catelyn Stark;Catelyn;Lady Catelyn;Catelyn Stark
8277;8184;Hizdahr;Hizdahr zo Loraq
86;86;Arry;Arryn
87;87;Eyrie –;Eyrie
8282;473;Dragons;Dragonstone;Gold Dragons;Dragon Queen;Dragon
8283;5670;Queen Selyse Baratheon;Queen Selyse;Selyse
8284;2350;Melisandre
8285;8285;Queen Queen
11239;10;Westeros;Westerosi
8287;300;Lord
96;96;Grey Wind
97;97;Sansa;Sansa –;Sansa Robb;Sansaʼs;Sansa Stark
98;98;Lady
99;99;Arya Stark;Arya Arya;Arya
100;100;Nymeria;Nymeria Sand;Nym
103;103;Rickon;Rickon Stark
104;104;Shaggydog
8298;5698;Shireen Baratheon;Princess Shireen;Princess Shireen Baratheon;Shireen
107;107;Catelyn Catelyn
108;125;Tyrion;Quickly Tyrion;Tyrion Lannister
8301;13;Wall
8302;82;Jon;Lord Jon Arryn;Jon Arryn
8303;2281;Crasters Keep;Craster
8304;715;Ghost
113;77;Queen Cersei Lannister;Queen Regent Cersei;Queen Regent Cersei Lannister;Queen Cersei;Cersei Lannister;Cersei
8306;24;Castle;Castle Stokeworth;Castle Black
8211;77;Queen Cersei Lannister;Queen Regent Cersei;Queen Regent Cersei Lannister;Queen Cersei;Cersei Lannister;Cersei
8308;16;Night;Nights Watch;Night King;Nightʼs Watch;Night's Watch
117;117;Robert greet
8460;6333;Meereenese;Meereen;Meereenese Great Masters;Meereen –
119;135;Lyanna Mormont;Lyanna Stark;Aunt Lyanna;Lyanna;Lady Lyanna Mormont
8312;6543;First Builder;Builder;First Builder Othell Yarwyck
8313;565;Thorne
8315;685;Samwell Tarly;Samwell;Sam;Samwall
124;124;Jaime Lannister;Jaime;Ser Jaime Lannister
125;125;Tyrion;Quickly Tyrion;Tyrion Lannister
8318;858;Riverlands
127;127;Roslin Frey;Roslin;Ros
8320;397;Sandor Clegane;Sandor
8323;8323;Biter
8325;2461;Rorge
8849;2963;First Men
135;135;Lyanna Mormont;Lyanna Stark;Aunt Lyanna;Lyanna;Lady Lyanna Mormont
8328;8328;Afterward
137;139;Crown Prince Rhaegar Targaryen;Prince Rhaegar;Rhaegar;Prince Rhaegar Targaryen;Rhaegar Targaryen
139;139;Crown Prince Rhaegar Targaryen;Prince Rhaegar;Rhaegar;Prince Rhaegar Targaryen;Rhaegar Targaryen
141;141;House Targaryen
12312;11786;Moro;Khal Moro
8338;3524;Podrick;Pod;Podrick meet m N;Podrick Payne
147;147;King Joffrey;Joffrey Baratheon;Joffrey
8341;301;Lady Stark;Stark;Stark Valyrian;Lord Stark;Starks
8342;97;Sansa;Sansa –;Sansa Robb;Sansaʼs;Sansa Stark
151;151;Cat;Lady Catelyn Stark;Catelyn;Lady Catelyn;Catelyn Stark
8344;301;Lady Stark;Stark;Stark Valyrian;Lord Stark;Starks
12767;9700;Lord Cerwyn;Cerwyns
156;156;Benjen Stark;Benjen
157;157;First Ranger
10949;10949;Daznak
8352;384;Ned;Nedʼs;Ned Stark
161;156;Benjen Stark;Benjen
8354;3604;Houses Jon;Houses;Houses Lannister;Great Houses
8219;7027;Prince Oberyn;Oberyn Martell;Oberyn;Prince Oberyn Martell
10371;301;Lady Stark;Stark;Stark Valyrian;Lord Stark;Starks
8357;171;Lysa Arryn;Lysa;Lady Lysa Arryn;Lys
168;177;Maester Luwin;Luwin
171;171;Lysa Arryn;Lysa;Lady Lysa Arryn;Lys
173;171;Lysa Arryn;Lysa;Lady Lysa Arryn;Lys
8366;919;Robin Robin;Robin;Lord Robin Arryn;Robin Arryn
175;175;Lannisters;Lannister Camp;Lannister
8368;1282;Moon Door
177;177;Maester Luwin;Luwin
8462;199;Queen Daenerys Targaryen;Daenerys;Daenerys Targaryen;Daenerys Stormborn;Princess Daenerys Targaryen;Queen Daenerys
9826;757;Red Keep;Red Priestess
11190;685;Samwell Tarly;Samwell;Sam;Samwall
8377;1998;Unable
8223;1197;Casterly Rock
8381;2488;Petyr Petyr
8383;171;Lysa Arryn;Lysa;Lady Lysa Arryn;Lys
8384;457;Petyr Baelish;Lord Petyr Baelish;Petyr;Lord Petyr
194;194;Narrow Sea
195;195;Free;Free Folk;Free City
196;196;Pentoshi;Pentos
199;199;Queen Daenerys Targaryen;Daenerys;Daenerys Targaryen;Daenerys Stormborn;Princess Daenerys Targaryen;Queen Daenerys
200;200;Illyrio;Magister Illyrio Mopatis;Illyrio Mopatis
202;199;Queen Daenerys Targaryen;Daenerys;Daenerys Targaryen;Daenerys Stormborn;Princess Daenerys Targaryen;Queen Daenerys
9591;13;Wall
9351;919;Robin Robin;Robin;Lord Robin Arryn;Robin Arryn
208;208;Khal
8404;8404;Unexpected
213;200;Illyrio;Magister Illyrio Mopatis;Illyrio Mopatis
8406;503;Littlefinger
215;215;Westoros
8408;125;Tyrion;Quickly Tyrion;Tyrion Lannister
8409;4;Northern Lords;North;Northerners;Northern
8410;8410;Ramsay Ramsay
8411;6764;Reek
8412;7334;Moat Cailin
8413;4337;House Bolton
12828;12828;High Red Priestess
8415;64;Theon;Theon Greyjoy
8416;8416;Ralf Kenning
12799;3165;Five Kings
11349;9516;Areo;Areo Hotah
9595;685;Samwell Tarly;Samwell;Sam;Samwall
8420;821;Greyjoy;Greyjoy Rebellion;Greyjoys
8421;2698;Roose Bolton;Roose;Lord Roose Bolton
8424;3;Warden
9596;5698;Shireen Baratheon;Princess Shireen;Princess Shireen Baratheon;Shireen
234;234;Dany
236;236;Shadow Tower;Shadow;Shadow Lands
237;237;Asshai
8431;8431;Townshall;Town
240;240;Jorah;Ser Jorah Mormont;Jorah Mormont;Ser Jorah
241;241;House Mormont
8434;7128;Styr
8435;3199;Ygritte
8437;13;Wall
8438;2169;News;New
8440;24;Castle;Castle Stokeworth;Castle Black
249;249;Jon Jon
250;13;Wall
8443;692;Grenn
252;125;Tyrion;Quickly Tyrion;Tyrion Lannister
253;1;Winterfell
10374;7314;Myranda
255;82;Jon;Lord Jon Arryn;Jon Arryn
256;16;Night;Nights Watch;Night King;Nightʼs Watch;Night's Watch
257;257;Eddard Eddard
258;258;Kingsroad
259;0;Robert;Robert jokingly;Robert Baratheon
260;194;Narrow Sea
261;7;Dothraki;Dothraki Sea
262;6;Drogoʼs;Drogon;Drogo;Khal Drogoʼs;Khal Drogo
263;196;Pentoshi;Pentos
264;264;Free Cities
8457;2;Lord Eddard;Eddard;Eddard Stark;Edd;Lord Eddard Stark
266;8;Viserys;Viserys Viserys
267;6;Drogoʼs;Drogon;Drogo;Khal Drogoʼs;Khal Drogo
268;10;Westeros;Westerosi
269;240;Jorah;Ser Jorah Mormont;Jorah Mormont;Ser Jorah
270;2;Lord Eddard;Eddard;Eddard Stark;Edd;Lord Eddard Stark
271;2;Lord Eddard;Eddard;Eddard Stark;Edd;Lord Eddard Stark
273;273;Essos
274;8;Viserys;Viserys Viserys
275;199;Queen Daenerys Targaryen;Daenerys;Daenerys Targaryen;Daenerys Stormborn;Princess Daenerys Targaryen;Queen Daenerys
276;276;Mormonts;Mormont;Commander Mormont;Lord Commander Mormont
8469;3964;Unsullied
278;200;Illyrio;Magister Illyrio Mopatis;Illyrio Mopatis
279;234;Dany
280;280;Doreah
281;171;Lysa Arryn;Lysa;Lady Lysa Arryn;Lys
8474;8474;Thoughtful
284;284;Irri
285;285;Jhiqui
12439;2853;Small Council
8479;3976;Common Tongue
8480;2387;Grey Grey
8240;837;Ser Gregor Clegane;Gregor Clegane;Gregor;Ser Gregor;Gregor kills Ser Hugh
10648;3106;Ramsay Bolton;Ramsay;Ramsay Snow
8193;125;Tyrion;Quickly Tyrion;Tyrion Lannister
9606;4718;Bear;Bear Island
294;31;Seven;Seven Kingdoms
295;48;Robb Stark;Robb;Robb Robb;Robbʼs;King Robb Stark;North Robb Stark
8488;526;Ser Barristan Selmy;Barristan Selmy;Barristan;Ser Barristan;Lord Commander Barristan Selmy
298;49;Bran Stark;Bran
8491;240;Jorah;Ser Jorah Mormont;Jorah Mormont;Ser Jorah
300;300;Lord
