push;0.004218104574321857
angrili;0.002862033978642378
sack;0.004363608549220904
say;0.012362251281868403
devolv;0.007214357867345361
fight;0.0019350929490341343
__id__6;0.01431016989321189
renli;0.004699178274073999
heel;0.008373466864937243
cataton;0.00653632256950562
kingdom;0.005377213571913739
work;0.003204499551629022
situat;0.003130165500507226
strategi;0.004896139872161597
actual;0.003449655862986673
conscious;0.005119436515346417
talk;0.0023809602788902352
burn;0.010311687507911334
bulli;0.007214357867345361
tree;0.00747406174913943
great;0.012520662002028903
encamp;0.0060552488697534785
crawl;0.00653632256950562
command;0.007284206306403297
boar;0.007214357867345361
stanni;0.004522990120800042
drag;0.0036356519083214967
tri;0.005395522838669624
move;0.006899311725973346
born;0.00747406174913943
twofront;0.008373466864937243
hope;0.0028012185201626537
injustic;0.0060552488697534785
king;0.02197946849105669
raven;0.0033638811232081602
gener;0.005682099118391924
sea;0.0035400692764821174
sister;0.0024765429107296145
__id__147;0.02619056306779259
pass;0.0028012185201626537
gotten;0.008373466864937243
world;0.008775434685004961
loot;0.008373466864937243
astut;0.007214357867345361
lannist;0.005724067957284756
give;0.002123183222322914
jaim;0.0024765429107296145
retinu;0.0060552488697534785
negoti;0.004522990120800042
war;0.011675712981507077
__id__2089;0.007214357867345361
new;0.01322863275369767
__id__2187;0.008373466864937243
__id__1409;0.005377213571913739
fled;0.003960327517754536
wildl;0.002290546865394791
take;0.008031242110114724
away;0.0102269527701857
__id__9119;0.0067277622464163205
small;0.0026310133457313123
cloth;0.0033638811232081602
__id__21;0.005682099118391924
align;0.008373466864937243
half;0.00747406174913943
cover;0.012654313722965571
tongu;0.010754427143827478
surpris;0.005371691650736841
walkway;0.007214357867345361
explain;0.0022047721256162785
__id__9710;0.005119436515346417
sword;0.01263232126894641
comfort;0.008436209148643714
bath;0.004522990120800042
prevent;0.0036356519083214967
adul;0.008373466864937243
bannermen;0.015358309546039253
plead;0.004218104574321857
__id__2013;0.005682099118391924
swear;0.007689909645920604
remain;0.0025779218769778336
branch;0.00653632256950562
obsess;0.00653632256950562
smolder;0.008373466864937243
__id__11019;0.0036356519083214967
demand;0.002428068768801099
exist;0.005119436515346417
__id__2155;0.007214357867345361
__id__8352;0.006899311725973346
futur;0.007920655035509072
__id__8438;0.007214357867345361
draw;0.003058995576729975
execut;0.009846876659744389
import;0.004218104574321857
idiot;0.007214357867345361
knight;0.003204499551629022
north;0.0029907313718466055
free;0.0033638811232081602
oathbreak;0.00653632256950562
__id__1;0.0043269602626359975
like;0.004494219194323828
castl;0.005052928507578564
claim;0.0023351425963014155
children;0.002428068768801099
longer;0.003737030874569715
probabl;0.004084253892593535
__id__2242;0.008373466864937243
pretend;0.005119436515346417
ideal;0.008373466864937243
speech;0.005119436515346417
ignor;0.0067277622464163205
__id__8198;0.007326489497018896
hint;0.005682099118391924
news;0.012520662002028903
stake;0.005377213571913739
lead;0.004953085821459229
accompani;0.003282292219914796
__id__86;0.009045980241600084
chang;0.0033638811232081602
cheek;0.00653632256950562
vow;0.0036356519083214967
use;0.001971056502915344
__id__2112;0.008373466864937243
turn;0.006741328791485741
ash;0.012110497739506957
assembl;0.004218104574321857
shove;0.005377213571913739
receiv;0.006408999103258044
face;0.0047619205577804705
inform;0.002526464253789282
soldier;0.003058995576729975
veget;0.016746933729874486
blood;0.00611799115345995
gone;0.007920655035509072
quietli;0.005119436515346417
__id__1228;0.007689909645920604
mistak;0.0060552488697534785
threat;0.003130165500507226
respond;0.006564584439829592
fulfil;0.004699178274073999
dawn;0.007214357867345361
warn;0.0040907811080742795
letter;0.007689909645920604
lament;0.004699178274073999
told;0.008972194115539817
__id__8515;0.003449655862986673
long;0.0029251448950016537
boy;0.010524053382925249
lie;0.0026858458253684204
chanc;0.003058995576729975
__id__8443;0.003960327517754536
__id__1314;0.01307264513901124
__id__395;0.005682099118391924
sad;0.00653632256950562
group;0.00548507476670902
own;0.005682099118391924
plea;0.01307264513901124
enslav;0.0060552488697534785
thousand;0.00274253738335451
arm;0.005981462743693211
fealti;0.005119436515346417
charm;0.007214357867345361
__id__5;0.027981092486333885
wight;0.004218104574321857
__id__959;0.012252761677780605
defi;0.0060552488697534785
insist;0.002428068768801099
worthi;0.00653632256950562
camp;0.012817998206516088
order;0.005108774943151488
outsid;0.0026310133457313123
__id__1640;0.007214357867345361
serv;0.011700579580006615
repli;0.003204499551629022
__id__103;0.011211092623709146
prophet;0.007214357867345361
met;0.003844954822960302
ser;0.00548507476670902
hear;0.0024765429107296145
handkerchief;0.008373466864937243
hold;0.011675712981507077
admit;0.00274253738335451
__id__9261;0.003960327517754536
squir;0.004084253892593535
interrog;0.004699178274073999
__id__1790;0.0036356519083214967
bow;0.012654313722965571
commit;0.005119436515346417
equal;0.0060552488697534785
argu;0.0036356519083214967
__id__1711;0.00653632256950562
royal;0.0036356519083214967
reconsid;0.0060552488697534785
doe;0.00883017948704886
choos;0.003737030874569715
spread;0.009398356548147998
entomb;0.008373466864937243
rock;0.003960327517754536
__id__319;0.004699178274073999
scale;0.005682099118391924
sit;0.005850289790003307
aveng;0.00653632256950562
love;0.0025779218769778336
act;0.003058995576729975
whore;0.004363608549220904
judgment;0.0060552488697534785
men;0.005494867122764173
treacheri;0.005682099118391924
live;0.002862033978642378
regain;0.005119436515346417
dream;0.016872418297287427
terribl;0.009398356548147998
expos;0.0060552488697534785
visit;0.002526464253789282
arya;0.004084253892593535
court;0.006899311725973346
wood;0.007920655035509072
hand;0.008819088502465114
mock;0.003844954822960302
stallion;0.00653632256950562
left;0.007579392761367846
law;0.004699178274073999
assum;0.004522990120800042
fund;0.005682099118391924
osha;0.005119436515346417
deform;0.0060552488697534785
bodi;0.0026310133457313123
strike;0.0035400692764821174
life;0.007429628732188844
end;0.002526464253789282
__id__97;0.011399319474828562
recit;0.004522990120800042
dab;0.008373466864937243
call;0.011904801394451176
independ;0.00653632256950562
father;0.01492324932604474
__id__14;0.014054673692700767
destini;0.005119436515346417
rape;0.0067277622464163205
debat;0.012110497739506957
price;0.005682099118391924
keep;0.0033638811232081602
__id__168;0.004522990120800042
oper;0.00653632256950562
complet;0.004218104574321857
climb;0.003449655862986673
sue;0.008373466864937243
make;0.01519909263310475
__id__586;0.014097534822221995
bastard;0.0028012185201626537
remind;0.0023351425963014155
accept;0.003449655862986673
histori;0.004218104574321857
set;0.005981462743693211
son;0.008031242110114724
desert;0.009398356548147998
allegi;0.009792279744323194
riverland;0.00653632256950562
reveng;0.00816850778518707
later;0.0040907811080742795
bird;0.005682099118391924
scream;0.010091643369624481
__id__400;0.012110497739506957
unharm;0.005377213571913739
captiv;0.003204499551629022
taunt;0.004218104574321857
paranoid;0.008373466864937243
trust;0.003282292219914796
argument;0.008373466864937243
unhors;0.008373466864937243
retort;0.003844954822960302
hyperventil;0.008373466864937243
thought;0.0033638811232081602
joffrey;0.004084253892593535
announc;0.003844954822960302
consum;0.00653632256950562
__id__809;0.0060552488697534785
__id__40;0.015786080074387872
infuri;0.005119436515346417
sell;0.004218104574321857
pillow;0.008373466864937243
villag;0.003960327517754536
__id__84;0.018417093420119185
state;0.002526464253789282
reluctantli;0.003844954822960302
rest;0.003058995576729975
queen;0.002862033978642378
hack;0.00653632256950562
newlyhatch;0.008373466864937243
daeneri;0.003844954822960302
counten;0.008373466864937243
just;0.002123183222322914
__id__48;0.033512984400711834
night;0.0023809602788902352
brief;0.005682099118391924
citi;0.002290546865394791
land;0.006811699924201984
mythic;0.008373466864937243
stoical;0.008373466864937243
ident;0.003449655862986673
singer;0.014428715734690721
obvious;0.00653632256950562
__id__104;0.010754427143827478
forev;0.0060552488697534785
ruin;0.004084253892593535
reach;0.0024765429107296145
brought;0.003130165500507226
base;0.004522990120800042
__id__8320;0.006260331001014452
sight;0.008727217098441807
intend;0.0033638811232081602
alight;0.00653632256950562
kneel;0.004896139872161597
smother;0.008373466864937243
__id__1223;0.004699178274073999
return;0.005494867122764173
stand;0.007429628732188844
heart;0.003844954822960302
__id__8318;0.003130165500507226
__id__8990;0.0060552488697534785
hair;0.004218104574321857
coincid;0.008373466864937243
__id__8203;0.016345998174109908
nake;0.004218104574321857
wish;0.0035400692764821174
tower;0.0036356519083214967
drop;0.003449655862986673
fat;0.005377213571913739
pardon;0.00653632256950562
__id__99;0.016363124432297118
leagu;0.007214357867345361
deeper;0.007214357867345361
wall;0.0026310133457313123
tend;0.005119436515346417
hit;0.014542607633285987
forc;0.006369549666968742
song;0.011364198236783848
learn;0.005155843753955667
stay;0.008403655560487961
recruit;0.011880982553263607
seduc;0.004363608549220904
fall;0.008775434685004961
line;0.004363608549220904
death;0.012046863165172087
die;0.0040907811080742795
prostitut;0.003449655862986673
peac;0.003737030874569715
pursu;0.004896139872161597
maegi;0.01307264513901124
__id__240;0.009340570385205662
amaz;0.007214357867345361
amus;0.004363608549220904
__id__8341;0.01097014953341804
slowli;0.003960327517754536
anger;0.003204499551629022
travel;0.003058995576729975
success;0.003449655862986673
god;0.010620207829446353
tent;0.007689909645920604
__id__461;0.0072713038166429935
__id__1725;0.01307264513901124
save;0.005981462743693211
meet;0.0022047721256162785
rise;0.004363608549220904
appear;0.00611799115345995
__id__8343;0.007214357867345361
rider;0.0060552488697534785
violenc;0.005682099118391924
hors;0.0026310133457313123
begin;0.0021634801313179988
worth;0.004699178274073999
see;0.0043269602626359975
__id__8521;0.003282292219914796
join;0.008775434685004961
threaten;0.005371691650736841
secret;0.0033638811232081602
husband;0.003844954822960302
did;0.002526464253789282
point;0.004581093730789582
anew;0.00653632256950562
previous;0.005119436515346417
peopl;0.0023351425963014155
kill;0.011920474867353472
__id__7;0.0067277622464163205
courtyard;0.003844954822960302
calmli;0.004896139872161597
mother;0.002290546865394791
ember;0.008373466864937243
__id__52;0.004218104574321857
furiou;0.0035400692764821174
__id__2107;0.01307264513901124
display;0.004699178274073999
burnt;0.008373466864937243
pursuer;0.007214357867345361
__id__8296;0.004246366444645828
appar;0.00816850778518707
black;0.003737030874569715
__id__8249;0.002526464253789282
captur;0.00747406174913943
__id__77;0.014652978994037792
help;0.004246366444645828
__id__460;0.003282292219914796
walk;0.008057537476105261
ca;0.003204499551629022
__id__0;0.01645522430012706
far;0.005981462743693211
dragon;0.0173358003751073
murder;0.0026858458253684204
reinforc;0.005682099118391924
faint;0.007214357867345361
complain;0.004522990120800042
wake;0.007920655035509072
__id__2065;0.007214357867345361
__id__8502;0.002526464253789282
flame;0.0072713038166429935
templ;0.004699178274073999
nuzzl;0.008373466864937243
ahead;0.004699178274073999
crowd;0.00747406174913943
band;0.004896139872161597
leav;0.010791045677339248
__id__869;0.021643073602036083
crypt;0.005377213571913739
castrat;0.005377213571913739
renew;0.00653632256950562
practic;0.0036356519083214967
sycophant;0.007214357867345361
beat;0.004218104574321857
stop;0.0023351425963014155
way;0.004246366444645828
fulli;0.005682099118391924
__id__8204;0.012046863165172087
behead;0.005377213571913739
violat;0.007214357867345361
agreement;0.00653632256950562
__id__2106;0.004896139872161597
__id__276;0.007920655035509072
happili;0.00653632256950562
babi;0.0036356519083214967
excit;0.005119436515346417
cousin;0.005119436515346417
bay;0.004363608549220904
leg;0.004363608549220904
terror;0.005119436515346417
boast;0.005377213571913739
lip;0.0060552488697534785
fli;0.004084253892593535
__id__108;0.008670913642812281
shore;0.005377213571913739
place;0.0025779218769778336
cruelli;0.007214357867345361
want;0.00613617166211142
execution;0.008373466864937243
pull;0.004084253892593535
bran;0.00653632256950562
greater;0.00653632256950562
promis;0.006871640596184374
think;0.005371691650736841
famili;0.0028012185201626537
goodby;0.005377213571913739
northern;0.018796713096295995
time;0.0020453905540371397
ice;0.003960327517754536
agre;0.0071428808366707066
__id__2;0.015786080074387872
retreat;0.004084253892593535
mean;0.005850289790003307
irrit;0.005682099118391924
frail;0.007214357867345361
__id__31;0.002526464253789282
south;0.008972194115539817
smirk;0.007214357867345361
escap;0.002862033978642378
__id__8282;0.0029907313718466055
wasteland;0.008373466864937243
impress;0.0035400692764821174
__id__8976;0.007214357867345361
better;0.003282292219914796
ask;0.010405096371374739
__id__234;0.0026858458253684204
bedroom;0.005682099118391924
__id__609;0.0060552488697534785
need;0.0020453905540371397
deal;0.003844954822960302
__id__249;0.0033638811232081602
troubl;0.004084253892593535
break;0.008586101935927135
ancestor;0.007214357867345361
overlook;0.005682099118391924
share;0.0029907313718466055
surround;0.0036356519083214967
look;0.0041676691288926706
__id__26;0.002862033978642378
question;0.004670285192602831
bring;0.0024765429107296145
__id__1736;0.004699178274073999
hostag;0.004363608549220904
__id__13;0.00915811187127362
tyrion;0.0021634801313179988
funer;0.004896139872161597
shoulder;0.011364198236783848
major;0.004699178274073999
wo;0.0035400692764821174
awak;0.0060552488697534785
__id__11;0.0029251448950016537
lover;0.00816850778518707
declar;0.0029907313718466055
elder;0.005119436515346417
innoc;0.003737030874569715
aliv;0.005981462743693211
__id__810;0.011534864468880907
young;0.008057537476105261
hatchl;0.008373466864937243
direwolf;0.003282292219914796
oath;0.00747406174913943
sent;0.002862033978642378
__id__127;0.00747406174913943
believ;0.002428068768801099
unexpectedli;0.007214357867345361
gloriou;0.007214357867345361
__id__8315;0.004856137537602198
charg;0.003844954822960302
get;0.005724067957284756
discount;0.008373466864937243
right;0.0026858458253684204
bed;0.010091643369624481
__id__39;0.003282292219914796
instead;0.004246366444645828
decid;0.007893040037193936
tell;0.021739130434782608
pyre;0.025597182576732085
fire;0.005682099118391924
nt;0.009499432895690468
offens;0.005119436515346417
cut;0.008403655560487961
slaughter;0.004522990120800042
prepar;0.011448135914569512
knife;0.003449655862986673
khalasar;0.007689909645920604
loyalti;0.004084253892593535
yoren;0.008373466864937243
taken;0.0028012185201626537
tie;0.004522990120800042
__id__24;0.0023809602788902352
leap;0.0060552488697534785
__id__1959;0.007214357867345361
d;0.004218104574321857
stead;0.00653632256950562
__id__156;0.004699178274073999
__id__55;0.01519909263310475
lunat;0.007214357867345361
find;0.006614316376848835
respect;0.008436209148643714
__id__175;0.009340570385205662
decis;0.003737030874569715
