__id__11197;0.003187937892999557
damag;0.011151842786203599
say;0.007532735140164363
help;0.0036224352837349576
renli;0.0160348565357846
__id__460;0.0028000153316819513
away;0.006979421120195206
learn;0.004398280406370169
excus;0.004587123703287326
surfac;0.0061543309624429755
mother;0.007815960202602484
__id__8240;0.006375875785999114
forward;0.007444901319355494
__id__2952;0.004847211516117504
joffrey;0.0034841424076618175
nobl;0.009174247406574652
__id__8214;0.003858413826303032
visitor;0.005165533272628503
given;0.004990689435694691
__id__10581;0.012308661924885951
despis;0.005165533272628503
best;0.002733652969863274
__id__147;0.05077796885793013
lannist;0.02197356187311452
pulp;0.007143128652257448
chamber;0.004582413134294766
__id__84;0.015711015499616652
horror;0.0067568498020462555
shield;0.00417673558281403
war;0.007968132796509252
new;0.003761636893348173
fall;0.004990689435694691
take;0.0068511879912248295
option;0.0055759213931017996
attempt;0.006597420609555254
furiou;0.009059749332395034
cover;0.0035983260134728537
__id__96;0.004587123703287326
shame;0.00417673558281403
thirst;0.0055759213931017996
nighttim;0.007143128652257448
loyalti;0.0034841424076618175
leg;0.007444901319355494
healer;0.005165533272628503
step;0.003101454837626612
__id__8282;0.005102588759955122
impress;0.006039832888263356
flame;0.003101454837626612
troubl;0.0034841424076618175
betray;0.0024953447178473454
__id__11019;0.003101454837626612
strong;0.0034841424076618175
__id__8352;0.005885575480930187
paper;0.0061543309624429755
knight;0.008200958909589823
effici;0.007143128652257448
apart;0.004367222590837601
daughter;0.002155243400522098
__id__401;0.003858413826303032
castl;0.010776217002610491
promptli;0.004847211516117504
claim;0.005976099597381939
safer;0.0061543309624429755
children;0.004142610909395313
anticip;0.0055759213931017996
view;0.00417673558281403
shaken;0.004587123703287326
__id__8198;0.0031249933803261768
fill;0.004367222590837601
lead;0.0021126571478121393
warn;0.003489710560097603
use;0.006725773402244656
gown;0.0061543309624429755
assembl;0.007196652026945707
receiv;0.005467305939726548
face;0.006093356262951616
inform;0.002155243400522098
care;0.004883013749581004
reckless;0.007143128652257448
bodi;0.0022444307856595218
__id__2683;0.012308661924885951
__id__1223;0.00400871413394615
outlaw;0.0061543309624429755
threat;0.0026702410403756363
pet;0.004367222590837601
trap;0.0034841424076618175
simpli;0.007168881633625964
bucket;0.012308661924885951
took;0.0033784249010231277
oil;0.0055759213931017996
boy;0.008977723142638087
guard;0.004679136534225384
group;0.018716546136901536
death;0.0034255939956124148
__id__2676;0.0393050033175384
outnumb;0.0034841424076618175
__id__5;0.01432184876475977
despit;0.00955850884483462
__id__8287;0.002551294379977561
camp;0.008200958909589823
shock;0.0026702410403756363
soon;0.002339568267112692
serv;0.0024953447178473454
ser;0.009358273068450768
member;0.002339568267112692
cloth;0.002869616136488559
squir;0.0034841424076618175
__id__1790;0.015507274188133061
religion;0.005165533272628503
lenienc;0.007143128652257448
suggest;0.001953990050650621
smash;0.004587123703287326
terrifi;0.00400871413394615
woman;0.007018704801338076
pycel;0.007143128652257448
convers;0.007444901319355494
scoff;0.003858413826303032
banner;0.00417673558281403
nephew;0.003858413826303032
mountain;0.004587123703287326
sit;0.0024953447178473454
dark;0.0034841424076618175
love;0.006597420609555254
grant;0.00417673558281403
row;0.005165533272628503
merchant;0.004847211516117504
men;0.0015624966901630884
recent;0.0035983260134728537
block;0.00400871413394615
court;0.011771150961860374
broker;0.005165533272628503
__id__2736;0.007143128652257448
law;0.00400871413394615
interven;0.004587123703287326
strike;0.003019916444131678
guardsman;0.0061543309624429755
life;0.006337971443436418
knee;0.00417673558281403
perish;0.0061543309624429755
call;0.00406223750863441
load;0.005165533272628503
__id__9868;0.0035983260134728537
toy;0.004587123703287326
action;0.004990689435694691
make;0.004862191901531726
__id__8200;0.005102588759955122
set;0.007653883139932683
pretti;0.012308661924885951
relationship;0.0067568498020462555
arrang;0.0032800042569618554
ration;0.0061543309624429755
__id__2888;0.007143128652257448
wife;0.002551294379977561
want;0.01570369752043921
middl;0.004587123703287326
follow;0.006873619701442149
brandish;0.0055759213931017996
redecor;0.0061543309624429755
bar;0.004847211516117504
enter;0.0021991402031850847
crossbowpoint;0.007143128652257448
duti;0.0034841424076618175
__id__2761;0.007143128652257448
__id__9628;0.002733652969863274
survey;0.0061543309624429755
get;0.002441506874790502
great;0.0053404820807512726
honor;0.0029427877404650934
reject;0.00400871413394615
__id__48;0.026389682438221016
contain;0.007444901319355494
retinu;0.005165533272628503
word;0.002291206567147383
pleas;0.0080174282678923
vengeanc;0.004847211516117504
wrong;0.00400871413394615
impli;0.0034841424076618175
brought;0.0026702410403756363
deliv;0.010452427222985453
handl;0.007143128652257448
common;0.003187937892999557
explain;0.0018808184466740864
enrag;0.0035983260134728537
forc;0.007244870567469915
